game_id,season,season_week,family,model,bucket,selected_side,price_american,price_decimal,edge_pp,p_model,implied_ev,w,p_push,profit,breakeven,reconstructed_line,reconstructed_book
2020_03_GB_NO,2020,03,ML_AVG_DISAGREEMENT,AVG,12+,away,152,2.52,12.263983772258607,0.4992495404843905,0.2581088420206641,1,0,1.52,0.3968253968253968,3.5,fanduel
2020_03_GB_NO,2020,03,ML_DOG_VALUE_ZONE,AVG,ZONE,away,152,2.52,12.263983772258607,0.4992495404843905,0.2581088420206641,1,0,1.52,0.3968253968253968,3.5,fanduel
2020_03_GB_NO,2020,03,ML_CORROBORATED_DISAGREEMENT,CORROB,12+,away,152,2.52,12.263983772258607,0.4992495404843905,0.2581088420206641,1,0,1.52,0.3968253968253968,3.5,fanduel
2020_03_GB_NO,2020,03,ML_DOG_VALUE_ZONE,CORROB,ZONE,away,152,2.52,12.263983772258607,0.4992495404843905,0.2581088420206641,1,0,1.52,0.3968253968253968,3.5,fanduel
2020_03_HOU_PIT,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,2-4,away,165,2.65,2.048966010765163,0.38723782636682036,0.02618023987207385,0,0,-1.0,0.37735849056603776,-3.5,fanduel
2020_03_HOU_PIT,2020,03,ML_XGB_DISAGREEMENT,XGB,8-12,home,-179,1.558659217877095,9.141106623017691,0.7246628999710083,0.12950250889335946,1,0,0.558659,0.6415770609318996,-3.5,fanduel
2020_03_HOU_PIT,2020,03,ML_AVG_DISAGREEMENT,AVG,2-4,home,-179,1.558659217877095,3.546070306126259,0.668712536802094,0.04229495959655982,1,0,0.558659,0.6415770609318996,-3.5,fanduel
2020_03_KC_BAL,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,0-2,away,155,2.55,1.5810509991931343,0.3906090054244945,-0.003947036167539109,1,0,1.55,0.3921568627450981,3.5,draftkings
2020_03_KC_BAL,2020,03,ML_XGB_DISAGREEMENT,XGB,2-4,away,155,2.55,2.818314347582307,0.40298163890838623,0.027603179216384888,1,0,1.55,0.3921568627450981,3.5,draftkings
2020_03_KC_BAL,2020,03,ML_DOG_VALUE_ZONE,XGB,ZONE,away,155,2.55,2.818314347582307,0.40298163890838623,0.027603179216384888,1,0,1.55,0.3921568627450981,3.5,draftkings
2020_03_KC_BAL,2020,03,ML_AVG_DISAGREEMENT,AVG,2-4,away,155,2.55,2.199682673387726,0.3967953221664404,0.011828071524423,1,0,1.55,0.3921568627450981,3.5,draftkings
2020_03_KC_BAL,2020,03,ML_CORROBORATED_DISAGREEMENT,CORROB,2-4,away,155,2.55,2.199682673387726,0.3967953221664404,0.011828071524423,1,0,1.55,0.3921568627450981,3.5,draftkings
2020_03_LA_BUF,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,2-4,away,108,2.08,2.8800038476156695,0.4897724214759913,0.018726636670062025,0,0,-1.0,0.4807692307692307,2.0,draftkings
2020_03_LA_BUF,2020,03,ML_XGB_DISAGREEMENT,XGB,12+,away,108,2.08,12.31209492908148,0.5840933322906494,0.21491413116455083,0,0,-1.0,0.4807692307692307,2.0,draftkings
2020_03_LA_BUF,2020,03,ML_AVG_DISAGREEMENT,AVG,4-8,away,108,2.08,7.5960493883485745,0.5369328768833204,0.11682038391730631,0,0,-1.0,0.4807692307692307,2.0,draftkings
2020_03_LA_BUF,2020,03,ML_CORROBORATED_DISAGREEMENT,CORROB,4-8,away,108,2.08,7.5960493883485745,0.5369328768833204,0.11682038391730631,0,0,-1.0,0.4807692307692307,2.0,draftkings
2020_03_LV_NE,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,4-8,away,250,3.5,6.02920513518162,0.3284420822922044,0.14954728802271533,0,0,-1.0,0.2857142857142857,7.0,draftkings
2020_03_LV_NE,2020,03,LONG_DOG_201+_CONTEXT,QB_ELO,LONG201+,away,250,3.5,6.02920513518162,0.3284420822922044,0.14954728802271533,0,0,-1.0,0.2857142857142857,7.0,draftkings
2020_03_LV_NE,2020,03,ML_XGB_DISAGREEMENT,XGB,12+,away,250,3.5,27.025595369973328,0.5384059846401215,0.8844209462404251,0,0,-1.0,0.2857142857142857,7.0,draftkings
2020_03_LV_NE,2020,03,LONG_DOG_201+_CONTEXT,XGB,LONG201+,away,250,3.5,27.025595369973328,0.5384059846401215,0.8844209462404251,0,0,-1.0,0.2857142857142857,7.0,draftkings
2020_03_LV_NE,2020,03,ML_AVG_DISAGREEMENT,AVG,12+,away,250,3.5,16.52740025257748,0.433424033466163,0.5169841171315706,0,0,-1.0,0.2857142857142857,7.0,draftkings
2020_03_LV_NE,2020,03,LONG_DOG_201+_CONTEXT,AVG,LONG201+,away,250,3.5,16.52740025257748,0.433424033466163,0.5169841171315706,0,0,-1.0,0.2857142857142857,7.0,draftkings
2020_03_LV_NE,2020,03,ML_CORROBORATED_DISAGREEMENT,CORROB,12+,away,250,3.5,16.52740025257748,0.433424033466163,0.5169841171315706,0,0,-1.0,0.2857142857142857,7.0,draftkings
2020_03_MIA_JAX,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,4-8,home,-147,1.6802721088435373,7.641331451235944,0.6493783081859149,0.09113225933279567,0,0,-1.0,0.5951417004048584,-2.5,draftkings
2020_03_MIA_JAX,2020,03,ML_XGB_DISAGREEMENT,XGB,2-4,home,-147,1.6802721088435373,3.155568484664717,0.6045206785202026,0.0157592353366669,0,0,-1.0,0.5951417004048584,-2.5,draftkings
2020_03_MIA_JAX,2020,03,ML_AVG_DISAGREEMENT,AVG,4-8,home,-147,1.6802721088435373,5.398449967950336,0.6269494933530588,0.0534457473347314,0,0,-1.0,0.5951417004048584,-2.5,draftkings
2020_03_MIA_JAX,2020,03,ML_CORROBORATED_DISAGREEMENT,CORROB,4-8,home,-147,1.6802721088435373,5.398449967950336,0.6269494933530588,0.0534457473347314,0,0,-1.0,0.5951417004048584,-2.5,draftkings
2020_03_NYJ_IND,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,12+,away,500,6.0,17.523809695792693,0.339311647170091,1.035869883020546,0,0,-1.0,0.16666666666666666,12.0,draftkings
2020_03_NYJ_IND,2020,03,LONG_DOG_201+_CONTEXT,QB_ELO,LONG201+,away,500,6.0,17.523809695792693,0.339311647170091,1.035869883020546,0,0,-1.0,0.16666666666666666,12.0,draftkings
2020_03_NYJ_IND,2020,03,ML_XGB_DISAGREEMENT,XGB,12+,away,500,6.0,12.771502782128321,0.29178857803344727,0.7507314682006836,0,0,-1.0,0.16666666666666666,12.0,draftkings
2020_03_NYJ_IND,2020,03,LONG_DOG_201+_CONTEXT,XGB,LONG201+,away,500,6.0,12.771502782128321,0.29178857803344727,0.7507314682006836,0,0,-1.0,0.16666666666666666,12.0,draftkings
2020_03_NYJ_IND,2020,03,ML_AVG_DISAGREEMENT,AVG,12+,away,500,6.0,15.147656238960508,0.31555011260176913,0.8933006756106148,0,0,-1.0,0.16666666666666666,12.0,draftkings
2020_03_NYJ_IND,2020,03,LONG_DOG_201+_CONTEXT,AVG,LONG201+,away,500,6.0,15.147656238960508,0.31555011260176913,0.8933006756106148,0,0,-1.0,0.16666666666666666,12.0,draftkings
2020_03_NYJ_IND,2020,03,ML_CORROBORATED_DISAGREEMENT,CORROB,12+,away,500,6.0,15.147656238960508,0.31555011260176913,0.8933006756106148,0,0,-1.0,0.16666666666666666,12.0,draftkings
2020_03_SF_NYG,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,8-12,away,-159,1.6289308176100628,11.216013690084814,0.7166189646606467,0.16732271601954385,1,0,0.628931,0.613899613899614,3.0,draftkings
