game_id,season,season_week,family,model,bucket,selected_side,price_american,price_decimal,edge_pp,p_model,implied_ev,w,p_push,profit,breakeven,reconstructed_line,reconstructed_book
2023_02_NO_CAR,2023,02,ML_DOG_VALUE_ZONE,QB_ELO,ZONE,home,140,2.4,8.0762683654224,0.46642187519828915,0.11941250047589391,0,0,-1.0,0.4166666666666667,3.0,draftkings
2023_02_NYG_ARI,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,12+,home,180,2.8,17.386119827458757,0.5099456022565496,0.4278476863183389,0,0,-1.0,0.35714285714285715,4.5,draftkings
2023_02_NYJ_DAL,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,0-2,away,340,4.4,1.5030227342975406,0.24426833678087612,0.07478068183585496,0,0,-1.0,0.22727272727272727,8.5,fanduel
2023_02_NYJ_DAL,2023,02,LONG_DOG_201+_CONTEXT,QB_ELO,LONG201+,away,340,4.4,1.5030227342975406,0.24426833678087612,0.07478068183585496,0,0,-1.0,0.22727272727272727,8.5,fanduel
2023_02_SEA_DET,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,4-8,away,184,2.84,4.572108725476154,0.3723324197690695,0.057424072144157234,1,0,1.84,0.35211267605633806,4.5,draftkings
2023_02_SF_LA,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,4-8,home,270,3.7,7.699887214283274,0.34085779304210445,0.26117383425578655,0,0,-1.0,0.27027027027027023,7.5,draftkings
2023_02_SF_LA,2023,02,LONG_DOG_201+_CONTEXT,QB_ELO,LONG201+,home,270,3.7,7.699887214283274,0.34085779304210445,0.26117383425578655,0,0,-1.0,0.27027027027027023,7.5,draftkings
2023_02_WAS_DEN,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,12+,away,164,2.6399999999999997,18.977432936634052,0.5522195266560974,0.457859550372097,1,0,1.64,0.37878787878787884,4.0,draftkings
2023_03_ATL_DET,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,2-4,away,142,2.42,3.7028139443222585,0.4284747391160434,0.03690886866082499,0,0,-1.0,0.4132231404958678,3.0,draftkings
2023_03_ATL_DET,2023,03,ML_DOG_VALUE_ZONE,QB_ELO,ZONE,away,142,2.42,3.7028139443222585,0.4284747391160434,0.03690886866082499,0,0,-1.0,0.4132231404958678,3.0,draftkings
2023_03_ATL_DET,2023,03,ML_XGB_DISAGREEMENT,XGB,2-4,away,142,2.42,3.452955751559472,0.4259761571884155,0.030862300395965603,0,0,-1.0,0.4132231404958678,3.0,draftkings
2023_03_ATL_DET,2023,03,ML_DOG_VALUE_ZONE,XGB,ZONE,away,142,2.42,3.452955751559472,0.4259761571884155,0.030862300395965603,0,0,-1.0,0.4132231404958678,3.0,draftkings
2023_03_ATL_DET,2023,03,ML_AVG_DISAGREEMENT,AVG,2-4,away,142,2.42,3.577884847940871,0.4272254481522295,0.03388558452839541,0,0,-1.0,0.4132231404958678,3.0,draftkings
