season,week,season_type,gameday,game_id,away_team,home_team,team_side,canonical_team,canonical_opponent,actual_starting_qb_name,actual_starting_qb_pfr_id,actual_starting_qb_gsis_id,starter_resolution_class,starter_source,starter_source_game_id,starter_source_locator,starter_source_rank,starter_evidence_class,historical_model_usage,postseason_flag,semantic_exception_flag,official_qb_start_credit,notes
2025,5,REG,2025-10-05,2025_05_HOU_BAL,HOU,BAL,away,HOU,BAL,C.J. Stroud,StroCJ00,00-0039163,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_HOU_BAL,2025 Stathead pasted rank 54,54,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_HOU_BAL,HOU,BAL,home,BAL,HOU,Cooper Rush,RushCo00,00-0033662,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_HOU_BAL,2025 Stathead pasted rank 51,51,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-06,2025_05_KC_JAX,KC,JAX,away,KC,JAX,Patrick Mahomes,MahoPa00,00-0033873,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_KC_JAX,2025 Stathead pasted rank 312,312,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-06,2025_05_KC_JAX,KC,JAX,home,JAX,KC,Trevor Lawrence,LawrTr00,00-0036971,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_KC_JAX,2025 Stathead pasted rank 343,343,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_LV_IND,LV,IND,away,LV,IND,Geno Smith,SmitGe00,00-0030565,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_LV_IND,2025 Stathead pasted rank 52,52,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_LV_IND,LV,IND,home,IND,LV,Daniel Jones,JoneDa05,00-0035710,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_LV_IND,2025 Stathead pasted rank 370,370,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_MIA_CAR,MIA,CAR,away,MIA,CAR,Tua Tagovailoa,TagoTu00,00-0036212,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_MIA_CAR,2025 Stathead pasted rank 55,55,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_MIA_CAR,MIA,CAR,home,CAR,MIA,Bryce Young,YounBr01,00-0039150,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_MIA_CAR,2025 Stathead pasted rank 58,58,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_MIN_CLE,MIN,CLE,away,MIN,CLE,Carson Wentz,WentCa00,00-0032950,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_MIN_CLE,2025 Stathead pasted rank 57,57,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_MIN_CLE,MIN,CLE,home,CLE,MIN,Dillon Gabriel,GabrDi00,00-0040704,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_MIN_CLE,2025 Stathead pasted rank 447,447,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_NE_BUF,NE,BUF,away,NE,BUF,Drake Maye,MayeDr00,00-0039851,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_NE_BUF,2025 Stathead pasted rank 285,285,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_NE_BUF,NE,BUF,home,BUF,NE,Josh Allen,AlleJo02,00-0034857,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_NE_BUF,2025 Stathead pasted rank 557,557,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_NYG_NO,NYG,NO,away,NYG,NO,Jaxson Dart,DartJa00,00-0040691,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_NYG_NO,2025 Stathead pasted rank 476,476,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_NYG_NO,NYG,NO,home,NO,NYG,Spencer Rattler,RattSp00,00-0039376,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_NYG_NO,2025 Stathead pasted rank 50,50,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-02,2025_05_SF_LA,SF,LAR,away,SF,LAR,Mac Jones,JoneMa05,00-0036972,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_SF_LA,2025 Stathead pasted rank 360,360,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-02,2025_05_SF_LA,SF,LAR,home,LAR,SF,Matthew Stafford,StafMa00,00-0026498,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_SF_LA,2025 Stathead pasted rank 53,53,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_TB_SEA,TB,SEA,away,TB,SEA,Baker Mayfield,MayfBa00,00-0034855,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_TB_SEA,2025 Stathead pasted rank 266,266,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_TB_SEA,TB,SEA,home,SEA,TB,Sam Darnold,DarnSa00,00-0034869,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_TB_SEA,2025 Stathead pasted rank 493,493,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_TEN_ARI,TEN,ARI,away,TEN,ARI,Cam Ward,WardCa00,00-0040676,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_TEN_ARI,2025 Stathead pasted rank 56,56,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_TEN_ARI,TEN,ARI,home,ARI,TEN,Kyler Murray,MurrKy00,00-0035228,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_TEN_ARI,2025 Stathead pasted rank 246,246,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_WAS_LAC,WAS,LAC,away,WAS,LAC,Jayden Daniels,DaniJa02,00-0039910,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_WAS_LAC,2025 Stathead pasted rank 509,509,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_WAS_LAC,WAS,LAC,home,LAC,WAS,Justin Herbert,HerbJu00,00-0036355,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_WAS_LAC,2025 Stathead pasted rank 417,417,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_ARI_IND,ARI,IND,away,ARI,IND,Jacoby Brissett,BrisJa00,00-0033119,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_ARI_IND,2025 Stathead pasted rank 540,540,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_ARI_IND,ARI,IND,home,IND,ARI,Daniel Jones,JoneDa05,00-0035710,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_ARI_IND,2025 Stathead pasted rank 371,371,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-13,2025_06_BUF_ATL,BUF,ATL,away,BUF,ATL,Josh Allen,AlleJo02,00-0034857,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_BUF_ATL,2025 Stathead pasted rank 558,558,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-13,2025_06_BUF_ATL,BUF,ATL,home,ATL,BUF,Michael Penix,PeniMi00,00-0039917,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_BUF_ATL,2025 Stathead pasted rank 217,217,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-13,2025_06_CHI_WAS,CHI,WAS,away,CHI,WAS,Caleb Williams,WillCa03,00-0039918,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_CHI_WAS,2025 Stathead pasted rank 67,67,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-13,2025_06_CHI_WAS,CHI,WAS,home,WAS,CHI,Jayden Daniels,DaniJa02,00-0039910,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_CHI_WAS,2025 Stathead pasted rank 510,510,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_CIN_GB,CIN,GB,away,CIN,GB,Joe Flacco,FlacJo00,00-0026158,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_CIN_GB,2025 Stathead pasted rank 453,453,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_CIN_GB,CIN,GB,home,GB,CIN,Jordan Love,LoveJo03,00-0036264,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_CIN_GB,2025 Stathead pasted rank 330,330,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_CLE_PIT,CLE,PIT,away,CLE,PIT,Dillon Gabriel,GabrDi00,00-0040704,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_CLE_PIT,2025 Stathead pasted rank 448,448,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_CLE_PIT,CLE,PIT,home,PIT,CLE,Aaron Rodgers,RodgAa00,00-0023459,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_CLE_PIT,2025 Stathead pasted rank 61,61,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_DAL_CAR,DAL,CAR,away,DAL,CAR,Dak Prescott,PresDa01,00-0033077,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_DAL_CAR,2025 Stathead pasted rank 59,59,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_DAL_CAR,DAL,CAR,home,CAR,DAL,Bryce Young,YounBr01,00-0039150,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_DAL_CAR,2025 Stathead pasted rank 68,68,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_DEN_NYJ,DEN,NYJ,away,DEN,NYJ,Bo Nix,NixxBo00,00-0039732,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_DEN_NYJ,2025 Stathead pasted rank 230,230,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_DEN_NYJ,DEN,NYJ,home,NYJ,DEN,Justin Fields,FielJu00,00-0036945,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_DEN_NYJ,2025 Stathead pasted rank 467,467,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_DET_KC,DET,KC,away,DET,KC,Jared Goff,GoffJa00,00-0033106,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_DET_KC,2025 Stathead pasted rank 435,435,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_DET_KC,DET,KC,home,KC,DET,Patrick Mahomes,MahoPa00,00-0033873,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_DET_KC,2025 Stathead pasted rank 313,313,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_LAC_MIA,LAC,MIA,away,LAC,MIA,Justin Herbert,HerbJu00,00-0036355,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_LAC_MIA,2025 Stathead pasted rank 418,418,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_LAC_MIA,LAC,MIA,home,MIA,LAC,Tua Tagovailoa,TagoTu00,00-0036212,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_LAC_MIA,2025 Stathead pasted rank 65,65,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_LA_BAL,LAR,BAL,away,LAR,BAL,Matthew Stafford,StafMa00,00-0026498,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_LA_BAL,2025 Stathead pasted rank 64,64,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_LA_BAL,LAR,BAL,home,BAL,LAR,Cooper Rush,RushCo00,00-0033662,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_LA_BAL,2025 Stathead pasted rank 62,62,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_NE_NO,NE,NO,away,NE,NO,Drake Maye,MayeDr00,00-0039851,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_NE_NO,2025 Stathead pasted rank 286,286,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_NE_NO,NE,NO,home,NO,NE,Spencer Rattler,RattSp00,00-0039376,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_NE_NO,2025 Stathead pasted rank 60,60,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-09,2025_06_PHI_NYG,PHI,NYG,away,PHI,NYG,Jalen Hurts,HurtJa00,00-0036389,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_PHI_NYG,2025 Stathead pasted rank 399,399,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-09,2025_06_PHI_NYG,PHI,NYG,home,NYG,PHI,Jaxson Dart,DartJa00,00-0040691,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_PHI_NYG,2025 Stathead pasted rank 477,477,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_SEA_JAX,SEA,JAX,away,SEA,JAX,Sam Darnold,DarnSa00,00-0034869,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_SEA_JAX,2025 Stathead pasted rank 494,494,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_SEA_JAX,SEA,JAX,home,JAX,SEA,Trevor Lawrence,LawrTr00,00-0036971,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_SEA_JAX,2025 Stathead pasted rank 344,344,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_SF_TB,SF,TB,away,SF,TB,Mac Jones,JoneMa05,00-0036972,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_SF_TB,2025 Stathead pasted rank 361,361,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_SF_TB,SF,TB,home,TB,SF,Baker Mayfield,MayfBa00,00-0034855,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_SF_TB,2025 Stathead pasted rank 267,267,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_TEN_LV,TEN,LV,away,TEN,LV,Cam Ward,WardCa00,00-0040676,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_TEN_LV,2025 Stathead pasted rank 66,66,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,6,REG,2025-10-12,2025_06_TEN_LV,TEN,LV,home,LV,TEN,Geno Smith,SmitGe00,00-0030565,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_06_TEN_LV,2025 Stathead pasted rank 63,63,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_ATL_SF,ATL,SF,away,ATL,SF,Michael Penix,PeniMi00,00-0039917,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_ATL_SF,2025 Stathead pasted rank 218,218,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_ATL_SF,ATL,SF,home,SF,ATL,Mac Jones,JoneMa05,00-0036972,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_ATL_SF,2025 Stathead pasted rank 362,362,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_CAR_NYJ,CAR,NYJ,away,CAR,NYJ,Bryce Young,YounBr01,00-0039150,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_CAR_NYJ,2025 Stathead pasted rank 79,79,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_CAR_NYJ,CAR,NYJ,home,NYJ,CAR,Justin Fields,FielJu00,00-0036945,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_CAR_NYJ,2025 Stathead pasted rank 468,468,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_GB_ARI,GB,ARI,away,GB,ARI,Jordan Love,LoveJo03,00-0036264,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_GB_ARI,2025 Stathead pasted rank 331,331,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_GB_ARI,GB,ARI,home,ARI,GB,Jacoby Brissett,BrisJa00,00-0033119,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_GB_ARI,2025 Stathead pasted rank 541,541,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-20,2025_07_HOU_SEA,HOU,SEA,away,HOU,SEA,C.J. Stroud,StroCJ00,00-0039163,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_HOU_SEA,2025 Stathead pasted rank 74,74,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-20,2025_07_HOU_SEA,HOU,SEA,home,SEA,HOU,Sam Darnold,DarnSa00,00-0034869,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_HOU_SEA,2025 Stathead pasted rank 495,495,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_IND_LAC,IND,LAC,away,IND,LAC,Daniel Jones,JoneDa05,00-0035710,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_IND_LAC,2025 Stathead pasted rank 372,372,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_IND_LAC,IND,LAC,home,LAC,IND,Justin Herbert,HerbJu00,00-0036355,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_IND_LAC,2025 Stathead pasted rank 419,419,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_LA_JAX,LAR,JAX,away,LAR,JAX,Matthew Stafford,StafMa00,00-0026498,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_LA_JAX,2025 Stathead pasted rank 73,73,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_LA_JAX,LAR,JAX,home,JAX,LAR,Trevor Lawrence,LawrTr00,00-0036971,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_LA_JAX,2025 Stathead pasted rank 345,345,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_LV_KC,LV,KC,away,LV,KC,Geno Smith,SmitGe00,00-0030565,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_LV_KC,2025 Stathead pasted rank 72,72,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_LV_KC,LV,KC,home,KC,LV,Patrick Mahomes,MahoPa00,00-0033873,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_LV_KC,2025 Stathead pasted rank 314,314,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_MIA_CLE,MIA,CLE,away,MIA,CLE,Tua Tagovailoa,TagoTu00,00-0036212,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_MIA_CLE,2025 Stathead pasted rank 75,75,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_MIA_CLE,MIA,CLE,home,CLE,MIA,Dillon Gabriel,GabrDi00,00-0040704,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_MIA_CLE,2025 Stathead pasted rank 449,449,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
